"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @bfraser747: Don't ever forget the lifestyle #PresidentTrump gave up to #MAGA not mention his family. He did it for us

#First100Days #T…",FALSE,0,NA,2017-04-30 05:29:22,FALSE,NA,"858553846360031232",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","yarrajewel",324,TRUE,FALSE,NA,NA
"2","RT ANOMALY1: <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>#PresidentTrump POTUS""<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>We will make #AmericaSafeAgain &amp; we will #MAGA<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>Thank you,#Godbless<ed><U+00A0><U+00BD><ed><U+00B9><U+008F>you""#Amer… https://t.co/sMUrCnsbl0",FALSE,0,NA,2017-04-30 05:29:13,FALSE,NA,"858553807843799040",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","wobblewalker",0,FALSE,FALSE,NA,NA
"3","RT @bfraser747: #First100Days  

This short video shows some of the executive orders #PresidentTrump signed in his first #100Days. 

#TheTr…",FALSE,0,NA,2017-04-30 05:28:45,FALSE,NA,"858553688071196673",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ftvoc",596,TRUE,FALSE,NA,NA
"4","RT @ANOMALY1: <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>#PresidentTrump @POTUS""<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>We will make #AmericaSafeAgain &amp; we will #MAGA<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>Thank you,#Godbless<ed><U+00A0><U+00BD><ed><U+00B9><U+008F>you""#AmericaIsBack<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#AmericaFirs…",FALSE,0,NA,2017-04-30 05:28:21,FALSE,NA,"858553588431421440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lindanye6615",263,TRUE,FALSE,NA,NA
"5","RT @JaimeTennille: #PresidentTrump is the same man today as he was on Day 1 of his campaign. He hasn't let the SWAMP change him. We love yo…",FALSE,0,NA,2017-04-30 05:28:05,FALSE,NA,"858553521997795328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","proudamericanmm",5,TRUE,FALSE,NA,NA
"6","RT @DonnaWR8: Another great <ed><U+00A0><U+00BC><ed><U+00BE><U+00A5> clip @TEN_GOP showing INCREDIBLE line for #PresidentTrump #TrumpRally<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>

#MSM LIES<U+2620><U+FE0F>

#MAGA #POTUS45 https://…",FALSE,0,NA,2017-04-30 05:28:01,FALSE,NA,"858553503672930304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oklegacy",7,TRUE,FALSE,NA,NA
"7","RT @ANOMALY1: <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>#PresidentTrump @POTUS""<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>We will make #AmericaSafeAgain &amp; we will #MAGA<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>Thank you,#Godbless<ed><U+00A0><U+00BD><ed><U+00B9><U+008F>you""#AmericaIsBack<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#AmericaFirs…",FALSE,0,NA,2017-04-30 05:27:33,FALSE,NA,"858553389407322112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wobblewalker",263,TRUE,FALSE,NA,NA
"8","RT @DonnaWR8: Another great <ed><U+00A0><U+00BC><ed><U+00BE><U+00A5> clip @TEN_GOP showing INCREDIBLE line for #PresidentTrump #TrumpRally<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>

#MSM LIES<U+2620><U+FE0F>

#MAGA #POTUS45 https://…",FALSE,0,NA,2017-04-30 05:27:29,FALSE,NA,"858553370323431425",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","derekmendez10",7,TRUE,FALSE,NA,NA
"9","RT @ANOMALY1: <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>#PresidentTrump @POTUS""<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>We will make #AmericaSafeAgain &amp; we will #MAGA<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>Thank you,#Godbless<ed><U+00A0><U+00BD><ed><U+00B9><U+008F>you""#AmericaIsBack<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#AmericaFirs…",FALSE,0,NA,2017-04-30 05:27:28,FALSE,NA,"858553367727034368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MiriamUSA82",263,TRUE,FALSE,NA,NA
"10","RT @bfraser747: #First100Days  

This short video shows some of the executive orders #PresidentTrump signed in his first #100Days. 

#TheTr…",FALSE,0,NA,2017-04-30 05:27:22,FALSE,NA,"858553342854909952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pmpatl",596,TRUE,FALSE,NA,NA
"11","RT @JaimeTennille: #PresidentTrump is the same man today as he was on Day 1 of his campaign. He hasn't let the SWAMP change him. We love yo…",FALSE,0,NA,2017-04-30 05:27:20,FALSE,NA,"858553332591472640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CherryBomb2016",5,TRUE,FALSE,NA,NA
"12","RT @raidermike5569: #KoolAidMan #AlEatsSteak #PresidentTrump #WhiteHouseCorrespondentsDinner Have another steak Big Al https://t.co/yJu74pK…",FALSE,0,NA,2017-04-30 05:27:06,FALSE,NA,"858553273665568768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","raidermike5569",1,TRUE,FALSE,NA,NA
"13","RT @bfraser747: ""The 8yr assault on your 2nd Amendment freedoms has come to a crashing end' ~ #PresidentTrump 

#MAGA #Trump45 #2A

https:/…",FALSE,0,NA,2017-04-30 05:26:48,FALSE,NA,"858553198633566208",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ftvoc",495,TRUE,FALSE,NA,NA
"14","RT @ROCKONDUDE2: Thank You #PresidentTrump 4 an amazing 100 days! #MAGA<U+26A1> Trump holds campaign-style rally on his 100th day in office

https…",FALSE,0,NA,2017-04-30 05:26:40,FALSE,NA,"858553166174060544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pinkk9lover",2,TRUE,FALSE,NA,NA
"15","RT @ANOMALY1: <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>#PresidentTrump @POTUS""<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>We will make #AmericaSafeAgain &amp; we will #MAGA<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>Thank you,#Godbless<ed><U+00A0><U+00BD><ed><U+00B9><U+008F>you""#AmericaIsBack<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#AmericaFirs…",FALSE,0,NA,2017-04-30 05:26:35,FALSE,NA,"858553145873616897",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SandyRidge33",263,TRUE,FALSE,NA,NA
"16","RT @DrMartyFox: #McCain Said He Died In A Failed Mission

#PresidentTrump Honored Hero #NavySeal 
Ryan Owens 

Who Saved #American Lives…",FALSE,0,NA,2017-04-30 05:26:34,FALSE,NA,"858553142262329344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chrisreed43",1020,TRUE,FALSE,NA,NA
"17","RT @bfraser747: ""The 8yr assault on your 2nd Amendment freedoms has come to a crashing end' ~ #PresidentTrump 

#MAGA #Trump45 #2A

https:/…",FALSE,0,NA,2017-04-30 05:26:19,FALSE,NA,"858553076298285056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","khayman2000",495,TRUE,FALSE,NA,NA
"18","RT @Inadvertantview: @LouisJohnson @KazeSkyz @PARISDENNARD #PresidentTrump may have denigrated HRC's actions #CROOKED but NEVER called her…",FALSE,0,NA,2017-04-30 05:26:13,FALSE,NA,"858553052134916096",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","DavidWa39715864",3,TRUE,FALSE,NA,NA
"19","RT @debra_derienzo: Congratulations #PresidentTrump <ed><U+00A0><U+00BD><ed><U+00B1><U+0094>on your #First100days We are so proud of you in every way<ed><U+00A0><U+00BD><ed><U+00B2><U+00AF>
#AmericaFirst #Nationalist…",FALSE,0,NA,2017-04-30 05:26:08,FALSE,NA,"858553029687169024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lindanye6615",139,TRUE,FALSE,NA,NA
"20","RT @bfraser747: ""The 8yr assault on your 2nd Amendment freedoms has come to a crashing end' ~ #PresidentTrump 

#MAGA #Trump45 #2A

https:/…",FALSE,0,NA,2017-04-30 05:26:04,FALSE,NA,"858553015095185412",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","millytrump1",495,TRUE,FALSE,NA,NA
"21","RT @bfraser747: Don't ever forget the lifestyle #PresidentTrump gave up to #MAGA not mention his family. He did it for us

#First100Days #T…",FALSE,0,NA,2017-04-30 05:25:59,FALSE,NA,"858552993016197120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","comandas2014",324,TRUE,FALSE,NA,NA
"22","RT @ANOMALY1: <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>#PresidentTrump @POTUS""<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>We will make #AmericaSafeAgain &amp; we will #MAGA<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>Thank you,#Godbless<ed><U+00A0><U+00BD><ed><U+00B9><U+008F>you""#AmericaIsBack<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#AmericaFirs…",FALSE,0,NA,2017-04-30 05:25:43,FALSE,NA,"858552926653906948",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","TeslaIndy",263,TRUE,FALSE,NA,NA
"23","RT @bfraser747: #First100Days  

This short video shows some of the executive orders #PresidentTrump signed in his first #100Days. 

#TheTr…",FALSE,0,NA,2017-04-30 05:25:37,FALSE,NA,"858552902922547200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msest1",596,TRUE,FALSE,NA,NA
"24","RT @ANOMALY1: <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>#PresidentTrump @POTUS""<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>We will make #AmericaSafeAgain &amp; we will #MAGA<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>Thank you,#Godbless<ed><U+00A0><U+00BD><ed><U+00B9><U+008F>you""#AmericaIsBack<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#AmericaFirs…",FALSE,0,NA,2017-04-30 05:25:33,FALSE,NA,"858552883045859328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TomFukinBrady12",263,TRUE,FALSE,NA,NA
"25","RT @bfraser747: Don't ever forget the lifestyle #PresidentTrump gave up to #MAGA not mention his family. He did it for us

#First100Days #T…",FALSE,0,NA,2017-04-30 05:25:11,FALSE,NA,"858552793363349504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","realNeilWeekes",324,TRUE,FALSE,NA,NA
"26","RT @JaimeTennille: #PresidentTrump is the same man today as he was on Day 1 of his campaign. He hasn't let the SWAMP change him. We love yo…",FALSE,0,NA,2017-04-30 05:24:12,FALSE,NA,"858552545584844801",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dsjohnson1957",5,TRUE,FALSE,NA,NA
"27","#KoolAidMan #AlEatsSteak #PresidentTrump #WhiteHouseCorrespondentsDinner Have another steak Big Al https://t.co/yJu74pK5w1",FALSE,0,NA,2017-04-30 05:24:11,FALSE,NA,"858552541193191424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","raidermike5569",1,FALSE,FALSE,NA,NA
"28","RT @ANOMALY1: <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>#PresidentTrump @POTUS""<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>We will make #AmericaSafeAgain &amp; we will #MAGA<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>Thank you,#Godbless<ed><U+00A0><U+00BD><ed><U+00B9><U+008F>you""#AmericaIsBack<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#AmericaFirs…",FALSE,0,NA,2017-04-30 05:23:49,FALSE,NA,"858552450218827776",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Joanne22311559",263,TRUE,FALSE,NA,NA
"29","RT @ANOMALY1: <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>#PresidentTrump @POTUS""<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>We will make #AmericaSafeAgain &amp; we will #MAGA<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>Thank you,#Godbless<ed><U+00A0><U+00BD><ed><U+00B9><U+008F>you""#AmericaIsBack<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#AmericaFirs…",FALSE,0,NA,2017-04-30 05:23:11,FALSE,NA,"858552287689572354",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","lindamarlow4",263,TRUE,FALSE,NA,NA
"30","RT @DrMartyFox: #PresidentTrump Declares The END Of The #Obama Assualt 

On The #2ndAmendment 

#2A #NRAAM2017 
#NRAconvention 
https://t.c…",FALSE,0,NA,2017-04-30 05:22:32,FALSE,NA,"858552126032801792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SylviaHandwerg4",233,TRUE,FALSE,NA,NA
"31","RT @bfraser747: Don't ever forget the lifestyle #PresidentTrump gave up to #MAGA not mention his family. He did it for us

#First100Days #T…",FALSE,0,NA,2017-04-30 05:20:50,FALSE,NA,"858551697920196609",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","barbieblevins",324,TRUE,FALSE,NA,NA
"32","RT @bfraser747: Don't ever forget the lifestyle #PresidentTrump gave up to #MAGA not mention his family. He did it for us

#First100Days #T…",FALSE,0,NA,2017-04-30 05:20:42,FALSE,NA,"858551666009821184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Alfa9293",324,TRUE,FALSE,NA,NA
"33","RT @bfraser747: ""The 8yr assault on your 2nd Amendment freedoms has come to a crashing end' ~ #PresidentTrump 

#MAGA #Trump45 #2A

https:/…",FALSE,0,NA,2017-04-30 05:20:22,FALSE,NA,"858551578478997504",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","5b20be6386164f8",495,TRUE,FALSE,NA,NA
"34","RT @bfraser747: ""The 8yr assault on your 2nd Amendment freedoms has come to a crashing end' ~ #PresidentTrump 

#MAGA #Trump45 #2A

https:/…",FALSE,0,NA,2017-04-30 05:19:57,FALSE,NA,"858551475668213760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tomborelli",495,TRUE,FALSE,NA,NA
"35","RT @jojoh888: We've reached the first #100days of #PresidentTrump and I'm ever so grateful that this thing <U+2935><U+FE0F> isn't anyone's President! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #…",FALSE,0,NA,2017-04-30 05:19:20,FALSE,NA,"858551318700580867",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wysini",384,TRUE,FALSE,NA,NA
"36","RT @jojoh888: We've reached the first #100days of #PresidentTrump and I'm ever so grateful that this thing <U+2935><U+FE0F> isn't anyone's President! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #…",FALSE,0,NA,2017-04-30 05:18:59,FALSE,NA,"858551231840526336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OpalescentMoon",384,TRUE,FALSE,NA,NA
"37","RT @ANOMALY1: <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>#PresidentTrump @POTUS""<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>We will make #AmericaSafeAgain &amp; we will #MAGA<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>Thank you,#Godbless<ed><U+00A0><U+00BD><ed><U+00B9><U+008F>you""#AmericaIsBack<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#AmericaFirs…",FALSE,0,NA,2017-04-30 05:18:58,FALSE,NA,"858551227776413696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EileenBaldwin13",263,TRUE,FALSE,NA,NA
"38","RT @ANOMALY1: <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>#PresidentTrump @POTUS""<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>We will make #AmericaSafeAgain &amp; we will #MAGA<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>Thank you,#Godbless<ed><U+00A0><U+00BD><ed><U+00B9><U+008F>you""#AmericaIsBack<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#AmericaFirs…",FALSE,0,NA,2017-04-30 05:18:56,FALSE,NA,"858551220033736704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Al_Scott_eer",263,TRUE,FALSE,NA,NA
"39","RT @debra_derienzo: Congratulations #PresidentTrump <ed><U+00A0><U+00BD><ed><U+00B1><U+0094>on your #First100days We are so proud of you in every way<ed><U+00A0><U+00BD><ed><U+00B2><U+00AF>
#AmericaFirst #Nationalist…",FALSE,0,NA,2017-04-30 05:18:20,FALSE,NA,"858551070003482624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","enfingercolton2",139,TRUE,FALSE,NA,NA
"40","RT @JaimeTennille: #PresidentTrump is the same man today as he was on Day 1 of his campaign. He hasn't let the SWAMP change him. We love yo…",FALSE,0,NA,2017-04-30 05:18:07,FALSE,NA,"858551013216858113",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DanielKusa",5,TRUE,FALSE,NA,NA
"41","RT @ANOMALY1: <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>#PresidentTrump @POTUS""<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>We will make #AmericaSafeAgain &amp; we will #MAGA<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>Thank you,#Godbless<ed><U+00A0><U+00BD><ed><U+00B9><U+008F>you""#AmericaIsBack<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#AmericaFirs…",FALSE,0,NA,2017-04-30 05:17:32,FALSE,NA,"858550869067018241",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheRealBeatBoss",263,TRUE,FALSE,NA,NA
"42","RT @DonnaWR8: Another great <ed><U+00A0><U+00BC><ed><U+00BE><U+00A5> clip @TEN_GOP showing INCREDIBLE line for #PresidentTrump #TrumpRally<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>

#MSM LIES<U+2620><U+FE0F>

#MAGA #POTUS45 https://…",FALSE,0,NA,2017-04-30 05:17:32,FALSE,NA,"858550868685107200",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","vaiotommy",7,TRUE,FALSE,NA,NA
"43","RT @bfraser747: Don't ever forget the lifestyle #PresidentTrump gave up to #MAGA not mention his family. He did it for us

#First100Days #T…",FALSE,0,NA,2017-04-30 05:17:22,FALSE,NA,"858550823596326912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","juniperbreeze07",324,TRUE,FALSE,NA,NA
"44","RT @ROCKONDUDE2: Thank You #PresidentTrump 4 an amazing 100 days! #MAGA<U+26A1> Trump holds campaign-style rally on his 100th day in office

https…",FALSE,0,NA,2017-04-30 05:17:11,FALSE,NA,"858550780219019266",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mick2117",2,TRUE,FALSE,NA,NA
"45","RT @TrumpDynastyUSA: YOU ROCK @realDonaldTrump<U+2763>#MAGA<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> #PresidentTrump<ed><U+00A0><U+00BD><ed><U+00B1><U+008D> https://t.co/W4HYXkbuN4",FALSE,0,NA,2017-04-30 05:16:42,FALSE,NA,"858550659196604416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bretzles",476,TRUE,FALSE,NA,NA
"46","RT @ANOMALY1: <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>#PresidentTrump @POTUS""<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>We will make #AmericaSafeAgain &amp; we will #MAGA<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>Thank you,#Godbless<ed><U+00A0><U+00BD><ed><U+00B9><U+008F>you""#AmericaIsBack<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#AmericaFirs…",FALSE,0,NA,2017-04-30 05:16:38,FALSE,NA,"858550641869959168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mercertony45",263,TRUE,FALSE,NA,NA
"47","RT @TrumpDynastyUSA: .@realDonaldTrump<ed><U+00A0><U+00BD><ed><U+00B2><U+00A5><ed><U+00A0><U+00BD><ed><U+00B2><U+00A5>
The #LawandOrder Court
is NOW in ""SESSION!""<ed><U+00A0><U+00BD><ed><U+00B1><U+008D>
Thank YOU &amp; Bless YOU
<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#PresidentTRUMP!<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>
#DrainTheS…",FALSE,0,NA,2017-04-30 05:16:17,FALSE,NA,"858550551566528512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bretzles",420,TRUE,FALSE,NA,NA
"48","RT @bfraser747: Don't ever forget the lifestyle #PresidentTrump gave up to #MAGA not mention his family. He did it for us

#First100Days #T…",FALSE,0,NA,2017-04-30 05:16:04,FALSE,NA,"858550497644609536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lindanye6615",324,TRUE,FALSE,NA,NA
"49","RT @DonnaWR8: Another great <ed><U+00A0><U+00BC><ed><U+00BE><U+00A5> clip @TEN_GOP showing INCREDIBLE line for #PresidentTrump #TrumpRally<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>

#MSM LIES<U+2620><U+FE0F>

#MAGA #POTUS45 https://…",FALSE,0,NA,2017-04-30 05:15:48,FALSE,NA,"858550428925136896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wyomek",7,TRUE,FALSE,NA,NA
"50","RT @justanavywife: Congratulations #PresidentTrump! I can sleep better knowing my Sailor will serve under your leadership! It's an honor!!!…",FALSE,0,NA,2017-04-30 05:15:38,FALSE,NA,"858550387602849792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PamelaDarracott",4436,TRUE,FALSE,NA,NA
"51","RT @DonnaWR8: Another great <ed><U+00A0><U+00BC><ed><U+00BE><U+00A5> clip @TEN_GOP showing INCREDIBLE line for #PresidentTrump #TrumpRally<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>

#MSM LIES<U+2620><U+FE0F>

#MAGA #POTUS45 https://…",FALSE,0,NA,2017-04-30 05:15:19,FALSE,NA,"858550307491655680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ElizbethLManess",7,TRUE,FALSE,NA,NA
"52","Thank You #PresidentTrump 4 an amazing 100 days! #MAGA<U+26A1> Trump holds campaign-style rally on his 100th day in office

https://t.co/amNGYh5N9U",FALSE,9,NA,2017-04-30 05:14:53,FALSE,NA,"858550199366692865",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ROCKONDUDE2",2,FALSE,FALSE,NA,NA
"53","RT @TrumpDynastyUSA: .@realDonaldTrump<ed><U+00A0><U+00BD><ed><U+00B1><U+008D>
W<ed><U+00A0><U+00BD><ed><U+00B8><U+00B3>WSERS @POTUS
They thought you were
wearin' BODY ARMOR
<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#PresidentTrump<ed><U+00A0><U+00BD><ed><U+00B2><U+00AA>
#LawandOrder #MAGA
#Drai…",FALSE,0,NA,2017-04-30 05:14:46,FALSE,NA,"858550169616261120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bretzles",185,TRUE,FALSE,NA,NA
"54","RT @TrumpDynastyUSA: .@realDonaldTrump
<ed><U+00A0><U+00BD><ed><U+00B2><U+00A5>And NOW, a WORD
from GRANNY and our
AMERICAN PATRIOTS!
<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#PresidentTrump<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>
#LawandOrder #MAGA
#MASA…",FALSE,0,NA,2017-04-30 05:14:14,FALSE,NA,"858550037839826949",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bretzles",484,TRUE,FALSE,NA,NA
